CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,PER_N_CONDUCTORES,PER_N_CONDUCTORES_FUGADOS,PER_N_PEATONES,PER_EDAD_COND_PROM,PER_EDAD_COND_MIN,PER_EDAD_COND_MAX,PER_ANY_COND_MASCULINO,PER_ANY_LIC_PROBLEMA,PER_ANY_DOSAJE_POS,PER_ANY_DOSAJE_EVALUADO,VEH_TOTAL,VEH_N_FUGADOS,VEH_ANY_FUGADO,VEH_ANY_CARGA,VEH_ANY_PUBLICO,VEH_ANY_PARTICULAR,VEH_ANY_MOTO,VEH_ANY_AUTO,VEH_ANY_CAMION_BUS,VEH_ANY_SOAT_PROBLEMA,VEH_ANY_CITV_PROBLEMA,VEH_ANY_SEGURO_PROBLEMA,MTC_RVN_LONGITUD_KM_ERA_NULO,MTC_RVN_N_CARRILES_MEDIANA_ERA_NULO,MTC_RVN_ES_CONCESIONADA_ERA_NULO,MTC_RVN_N_TRAMOS_ERA_NULO,PER_EDAD_COND_PROM_ERA_NULO,PER_EDAD_COND_MIN_ERA_NULO,PER_EDAD_COND_MAX_ERA_NULO,HORA_NUM,FRANJA_HORARIA,ANIO,MES,DIA_MES,DIA_SEMANA,ES_FIN_SEMANA,ES_QUINCENA,REGION_NATURAL,NIVEL_SEÑALIZACION_ORD,ES_VIA_MULTICARRIL,ES_DEPTO_BAJO_PAVIMENTO,RATIO_CONDUCTORES_FUGADOS,ES_CURVA_Y_PENDIENTE,ES_VIA_NO_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
3,1,3,2,4,1,-16.52899,-71.78459,0,3,7,1,2,1,1,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6105481451420971,78.10653088113892,35025.678800856535,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,2,0,0,46.5,46.0,47.0,1.0,0.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,19,2,2025,4,20,6,1,1,0,2,0,1,0.0,0,0,LEVE,0
6,1,19,0,4,1,-5.0411083,-80.701613,0,4,7,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6582040223794163,78.74105515718446,178905.3426124197,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,0,38.0,38.0,38.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,2,0,2023,1,15,6,1,1,0,2,1,1,0.0,0,0,LEVE,0
0,1,8,0,4,1,-13.472465,-75.065095,0,4,7,1,2,1,1,0,1679.5849999999998,2.0,2,3,1.0,9,24,315.0,0.378190446863802,61.96062803309754,212.6488222698074,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,1,0,1,34.0,34.0,34.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,3,2022,4,18,0,0,1,2,2,0,1,0.0,0,0,LEVE,0
6,1,12,0,4,1,-7.957124,-79.088982,0,4,7,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5721567587688113,77.67102283812494,15563.077087794432,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,50.0,50.0,50.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,2,2024,1,8,0,0,0,0,2,1,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,2,14,2,2,4,-12.077486903906868,-77.03673355030094,0,4,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8371895927825478,80.41920952305908,74873.16916488222,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,36.5,23.0,50.0,1.0,1.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,14,3,2022,3,2,2,0,0,0,2,0,1,0.0,0,0,LEVE,0
3,2,8,0,4,1,-12.7727366,-74.5922933,0,4,0,0,2,1,0,2,778.685,-1.0,1,0,0.0,9,32,160.0,0.2215265046905056,74.81473766188749,6747.850107066381,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,2,0,0,32.5,27.0,38.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,3,2025,10,17,4,0,1,2,1,0,1,0.0,1,0,LEVE,0
0,1,3,0,4,1,-17.14855,-71.79622,0,4,7,1,2,1,1,0,1926.94,2.0,2,0,1.0,9,32,393.0,0.6064020802559494,77.82737834960788,6370.241970021414,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,1,37.0,37.0,37.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,2024,12,31,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
1,1,7,0,4,1,-14.19784,-71.320042,0,1,7,1,2,2,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3429990955037023,73.73981737249511,4044.237687366168,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,12,3,2025,1,7,1,0,0,2,2,0,1,1.0,0,0,LEVE,0
6,1,7,0,4,3,-13.351084,-72.100146,0,4,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3091216969737358,74.65060422099381,5268.858672376874,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,49.0,49.0,49.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,15,3,2024,6,14,4,0,0,2,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
10,1,14,2,2,4,-12.062883742683857,-77.04022529718159,0,0,7,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7646845961658533,80.23682119426338,250806.0877944326,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,0,18.0,18.0,18.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,13,3,2024,2,3,5,1,0,0,2,0,1,0.0,0,0,LEVE,0
1,1,11,2,4,1,-11.8000124,-75.543203,0,4,7,1,4,2,2,0,7586.903,2.0,2,0,1.0,9,5,1198.0,0.4766174142212529,69.18958836027122,918.3832976445397,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,20,2,2022,6,18,5,1,1,2,2,0,1,1.0,0,0,LEVE,0
3,2,13,0,4,1,-6.813826,-79.829436,7,4,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5698121065713132,80.7750211042815,96903.36830835116,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,2,0,0,40.0,25.0,55.0,1.0,1.0,0.0,1.0,2,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,8,1,2021,6,21,0,0,1,0,2,1,1,0.0,0,0,LEVE,0
0,2,12,0,2,4,-8.041961,-79.058879,0,4,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.583006771156836,78.2441938961209,76607.295503212,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,1,32.0,32.0,32.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,19,2,2021,4,19,0,0,1,0,2,0,1,0.0,0,0,LEVE,0
3,2,3,0,4,0,-16.5407845,-71.6995849,0,4,7,1,2,1,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6689013265491138,80.68275010974979,14385.036402569593,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,2,0,0,25.0,21.0,29.0,1.0,0.0,0.0,1.0,2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,20,2,2021,3,19,4,0,1,0,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
6,1,7,0,4,2,-13.607863,-71.486455,5,4,7,1,1,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2069338210823644,70.18429139615611,17389.845824411135,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,19,2,2025,6,11,2,0,0,2,2,0,1,0.0,0,1,LEVE,0
6,1,3,0,4,1,-16.6779758,-71.9100334,0,4,7,1,2,0,1,2,289.55,2.0,2,0,1.0,7,25,10.0,0.6456305778571253,75.67334095395331,21630.747323340474,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,23.0,23.0,23.0,1.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,17,3,2021,2,5,4,0,0,0,1,0,1,0.0,0,0,GRAVE_LESIONADOS,1
10,1,21,0,4,1,-6.049593,-77.149162,0,4,7,1,2,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5963332411867256,73.80959983510441,24031.167023554604,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,1,0,0,33.0,33.0,33.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,21,2,2025,1,20,0,0,1,1,2,0,1,0.0,0,0,LEVE,0
0,1,14,2,4,1,-11.939114,-77.071492,0,3,2,1,2,2,2,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7218926988400113,80.0902077245261,530000.3426124197,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,3,21.0,21.0,21.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,3,0,2021,3,6,5,1,0,0,2,1,1,0.0,0,0,GRAVE_MORTALIDAD,2
6,1,14,2,4,1,-12.009017,-76.864641,0,0,7,1,2,2,2,0,875.67,2.0,2,0,1.0,3,14,156.0,0.6868549636939637,79.62363164345142,684921.8484148846,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,0,0,48.0,48.0,48.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,23,2,2025,2,11,1,0,0,0,2,0,1,0.0,0,0,LEVE,0
1,0,23,0,4,1,-3.553035560485589,-80.42390441286221,0,4,4,1,2,1,1,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6025111043634478,77.63758231637303,109744.95931477516,1009.101,138.47399999999996,287.471,583.156,276.972,732.129,27.447401201663663,0,0,1,37.0,33.0,40.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,6,1,2021,4,30,4,0,1,0,2,1,1,0.0,0,0,LEVE,0
3,1,15,2,4,2,-3.7948419,-73.311574,0,4,1,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.578134350962316,72.90307998335238,149460.57173447538,1095.5949999999998,128.87099999999998,320.74700000000007,645.9769999999999,274.214,821.381,25.02877431897737,2,0,0,36.5,35.0,38.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,6,1,2021,10,31,6,1,1,1,2,0,1,0.0,0,0,LEVE,0
3,1,13,0,4,2,-6.38934,-79.75543,0,4,7,1,2,1,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5059173540051534,75.20849370321716,18529.839400428264,3459.691,515.0619999999999,689.7280000000001,2254.901,703.3549999999999,2756.336,20.329994788551925,2,1,0,21.0,21.0,21.0,1.0,1.0,0.0,0.0,2,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,3,0,2022,5,15,6,1,1,0,1,0,1,0.5,0,0,LEVE,0
5,2,23,2,4,1,-3.5013673548466584,-80.27929739224587,7,4,7,1,2,1,0,2,34.68,2.0,2,0,0.0,9,32,10.0,0.5517527352166962,72.19810860253655,23389.404710920768,1009.101,138.47399999999996,287.471,583.156,276.972,732.129,27.447401201663663,2,1,0,67.0,67.0,67.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,7,1,2024,4,3,2,0,0,0,1,0,1,0.5,0,0,LEVE,0
6,1,7,0,4,2,-12.923910056865354,-72.65302522321855,0,4,7,0,1,2,2,6,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4183542411977864,78.60420986928908,4086.477516059957,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,0,61.0,61.0,61.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,7,1,2023,7,27,3,0,1,2,2,0,1,0.0,0,1,LEVE,0
6,1,19,0,4,1,-4.512467200096413,-80.44880933132615,0,4,7,1,2,2,2,0,410.779,2.0,2,3,0.0,9,32,103.0,0.3726695067482696,77.5283182409139,12823.41113490364,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,0,42.0,42.0,42.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,10,1,2022,7,26,1,0,1,0,2,0,1,0.0,0,0,LEVE,0
4,1,5,0,4,1,-7.203913,-78.435135,0,4,7,1,2,2,2,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3658867820676106,77.61736312988027,5469.092077087795,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,0,0,62.0,62.0,62.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9,1,2021,10,8,4,0,0,2,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
6,1,20,0,2,4,-16.76274,-69.8598,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3367238884705214,79.36896456880557,5778.8501070663815,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,0,76.0,76.0,76.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,7,1,2024,6,8,5,1,0,2,2,0,1,0.0,0,0,LEVE,0
0,1,20,0,4,1,-14.47164,-70.2516024,0,4,7,1,2,2,2,2,1761.8050000000003,2.0,2,0,1.0,6,22,410.0,0.3123807527193555,68.51007197218408,8566.627408993576,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,0,2,43.0,43.0,43.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,14,3,2022,11,7,0,0,0,2,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,3,19,0,4,1,-5.556816,-80.5833767,0,4,7,0,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.418056282317269,71.12284878359286,4274.164882226981,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,3,0,0,49.66666666666666,38.0,67.0,1.0,0.0,1.0,1.0,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,20,2,2021,8,20,4,0,1,0,2,1,1,0.0,0,0,LEVE,0
6,1,21,0,4,1,-5.767011,-77.447328,0,4,7,1,2,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.395409368693869,74.01814372927417,22212.160599571733,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,1,0,0,65.0,65.0,65.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,5,0,2025,1,24,4,0,1,1,2,0,1,0.0,0,0,LEVE,0
6,1,12,0,4,1,-8.964382546911022,-78.62391465642102,0,4,7,1,2,2,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.4867987483268106,77.5825534369154,9838.736616702356,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,0,0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,7,1,2024,8,24,5,1,1,0,2,1,1,0.0,0,0,LEVE,0
1,1,12,2,2,4,-8.071887,-79.021005,0,0,1,1,2,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5628682280502054,79.35078533424159,209189.32119914345,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,6,1,2023,2,12,6,1,0,0,2,0,1,1.0,0,0,LEVE,0
6,1,10,2,4,1,-14.33265468433435,-75.664020917132,0,4,7,1,2,2,2,6,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6261042306271147,80.48505954362174,31419.372591006424,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,1,0,0,22.0,22.0,22.0,1.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,16,3,2021,1,21,3,0,1,0,2,0,1,0.0,0,0,GRAVE_LESIONADOS,1
3,1,15,0,4,0,-3.8625246,-73.3370782,0,4,7,1,2,2,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.578134350962316,72.90307998335238,149460.57173447538,1095.5949999999998,128.87099999999998,320.74700000000007,645.9769999999999,274.214,821.381,25.02877431897737,2,0,0,48.5,32.0,65.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,0,0,0,20,2,2022,7,30,5,1,1,1,2,0,1,0.0,0,0,LEVE,0
6,1,1,0,4,1,-8.81673360134559,-77.8587657919675,2,4,5,1,2,2,2,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.5307653942130461,77.3400652039906,469.4882226980728,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,1,0,0,30.0,30.0,30.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,9,1,2025,4,1,1,0,0,0,2,0,1,0.0,0,0,LEVE,0
1,1,14,2,4,1,-12.257543,-76.919539,0,0,7,1,2,2,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6909236767275176,78.41626133969348,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,1,0,2022,11,6,6,1,0,0,2,0,1,1.0,0,0,LEVE,0
6,1,11,0,4,3,-11.815478348930611,-74.31420486382191,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3570817332180048,73.74932476832508,66993.35796966725,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,1,0,0,21.0,21.0,21.0,1.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1,0,2022,5,2,0,0,0,2,2,0,1,0.0,0,0,LEVE,0
1,0,20,0,4,1,-16.34595052,-69.24282331,0,4,7,1,2,2,2,4,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3165090894545869,72.969641049674,13778.516059957172,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,3,0,2021,2,19,4,0,1,2,2,0,1,1.0,0,0,LEVE,0
3,1,14,2,2,4,-12.21541772828762,-76.95241468571005,0,3,1,1,2,0,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6990481232857558,80.14597904142546,459161.0728051392,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,2,0,0,26.0,24.0,28.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,2,0,2025,1,23,3,0,1,0,1,0,1,0.0,0,0,LEVE,0
0,1,7,0,4,3,-13.760977,-71.5462627,0,4,0,0,7,2,2,6,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2662629803896222,69.177138363648,10643.807280513918,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,1,0,1,26.0,26.0,26.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,1,0,0,0,17,3,2021,9,9,3,0,0,2,2,0,1,0.0,1,1,LEVE,0
6,1,19,0,2,4,-5.49783666435425,-80.7384596631634,0,4,7,0,7,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.418056282317269,71.12284878359286,4274.164882226981,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,1,0,0,57.0,57.0,57.0,0.0,1.0,1.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,23,2,2022,1,9,6,1,0,0,2,0,1,0.0,0,1,LEVE,0
1,1,5,0,4,1,-5.684694,-78.787696,0,4,7,1,2,2,2,0,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.5803239946829384,74.49544278598792,102362.46895074946,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,18,2,2024,9,15,6,1,1,2,2,0,1,1.0,0,0,LEVE,0
1,1,14,2,4,1,-11.57892,-77.2619,0,3,7,1,2,1,0,4,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6328991168419597,79.8522840328396,65701.61456102783,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,1,1,1,37.0,33.0,40.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,20,2,2022,5,15,6,1,1,0,1,1,1,1.0,0,0,LEVE,0
6,1,3,0,4,2,-16.694413,-71.880678,6,5,6,2,6,2,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6105481451420971,78.10653088113892,35025.678800856535,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,1,0,0,19.0,19.0,19.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1,0,2024,7,20,5,1,1,0,2,0,1,0.0,0,0,GRAVE_MORTALIDAD,2
3,1,3,0,4,1,-16.411364,-72.235137,7,4,7,1,2,0,1,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6077843615696785,76.53072135400231,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,2,0,0,46.5,39.0,54.0,1.0,0.0,0.0,0.0,2,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,1,2021,10,15,4,0,1,0,1,0,1,0.0,0,0,LEVE,0
